sample_id,category,metric_partition,metric_partition_seed,prompt_split,source_family,source_dataset,source_ids,source_chars,nonblank_lines,reference_pdf,reference_pages,reference_page_sizes_pt,reference_canvas,reference_word_count,reference_drawing_count,reference_image_count,reference_table_detector_count,has_inline_math,has_display_math,has_table_like_environment,has_figure_source,has_list_source,has_algorithm_source,has_crossref_source,has_math_any,has_semantic_table,has_semantic_figure,has_form_semantics,has_prose_semantics,has_compact_paper_semantics,provenance_path,provenance_source_id_field,provenance_license_fields,provenance_has_license_field,source_has_explicit_license_text,provenance_missing_research_fields,ai_model_id,ai_selected_stage,ai_manifest_final_compiled,ai_candidate_pdf,ai_candidate_exists,ai_candidate_pages,ai_candidate_page_sizes_pt,ai_candidate_canvas,ai_page_count_match_measured,ai_first_page_canvas_match,ai_page_size_sequence_match,ai_canvas_mismatch
08_crossrefs_citations_006,08_crossrefs_citations,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109001,1616,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_006/reference.pdf,1,"[[612.0,792.0]]",letter,148,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_006/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_006/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_009,01_prose_sections,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109002,1758,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_009/reference.pdf,1,"[[612.0,792.0]]",letter,227,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_009/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_009/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_007,08_crossrefs_citations,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109003,1852,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_007/reference.pdf,1,"[[612.0,792.0]]",letter,169,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_007/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_007/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_010,01_prose_sections,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109004,1597,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_010/reference.pdf,1,"[[612.0,792.0]]",letter,211,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_010/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_010/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_011,01_prose_sections,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109005,2191,22,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_011/reference.pdf,1,"[[612.0,792.0]]",letter,291,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_011/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_011/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_008,08_crossrefs_citations,metric_dev,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9109006,1638,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_008/reference.pdf,1,"[[612.0,792.0]]",letter,162,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_008/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1_targeted_retry,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/08_crossrefs_citations_008/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_012,01_prose_sections,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109007,2284,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_012/reference.pdf,1,"[[612.0,792.0]]",letter,299,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_012/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/01_prose_sections_012/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_009,08_crossrefs_citations,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109008,1429,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_009/reference.pdf,1,"[[612.0,792.0]]",letter,129,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_009/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_009/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_013,01_prose_sections,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109009,2033,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_013/reference.pdf,1,"[[612.0,792.0]]",letter,235,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_013/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_013/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_010,08_crossrefs_citations,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109010,1621,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_010/reference.pdf,1,"[[612.0,792.0]]",letter,150,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_010/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/08_crossrefs_citations_010/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_002,02_lists_formatting,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109011,835,21,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_002/reference.pdf,1,"[[612.0,792.0]]",letter,80,3,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_002/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_002/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_011,08_crossrefs_citations,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109012,1279,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_011/reference.pdf,1,"[[612.0,792.0]]",letter,113,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_011/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_011/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_014,01_prose_sections,metric_dev,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9109013,1855,22,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_014/reference.pdf,1,"[[612.0,792.0]]",letter,210,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_014/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/01_prose_sections_014/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_012,08_crossrefs_citations,metric_dev,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9109016,1607,25,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_012/reference.pdf,1,"[[612.0,792.0]]",letter,178,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_012/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/08_crossrefs_citations_012/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_013,08_crossrefs_citations,metric_test,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9109023,1536,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_013/reference.pdf,1,"[[612.0,792.0]]",letter,153,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_013/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/08_crossrefs_citations_013/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_014,08_crossrefs_citations,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109027,1553,29,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_014/reference.pdf,1,"[[612.0,792.0]]",letter,151,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_014/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_014/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_015,08_crossrefs_citations,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109029,1823,29,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_015/reference.pdf,1,"[[612.0,792.0]]",letter,185,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_015/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_015/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_003,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109033,1395,31,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_003/reference.pdf,1,"[[612.0,792.0]]",letter,134,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_003/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_003/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_006,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9109049,1356,32,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_006/reference.pdf,1,"[[612.0,792.0]]",letter,164,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_006/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/02_lists_formatting_006/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_008,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9110002,2425,53,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_008/reference.pdf,1,"[[612.0,792.0]]",letter,333,5,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_008/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_008/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_002,07_figures_captions,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9110012,986,26,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/reference.pdf,1,"[[612.0,792.0]]",letter,54,8,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_002/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_003,07_figures_captions,metric_dev,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9110019,1221,32,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/reference.pdf,1,"[[612.0,792.0]]",letter,71,12,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_003/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_011,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9110048,701,20,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_011/reference.pdf,1,"[[612.0,792.0]]",letter,55,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_011/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_011/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_012,02_lists_formatting,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9110060,1008,26,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_012/reference.pdf,1,"[[612.0,792.0]]",letter,95,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_012/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_012/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_013,02_lists_formatting,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9111005,1043,25,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_013/reference.pdf,1,"[[612.0,792.0]]",letter,97,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_013/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_013/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_014,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9111006,2075,42,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_014/reference.pdf,1,"[[612.0,792.0]]",letter,260,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_014/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_014/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_015,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9111025,1906,50,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_015/reference.pdf,1,"[[612.0,792.0]]",letter,238,2,0,0,True,True,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_015/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_015/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_018,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9111060,1243,27,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,1,"[[612.0,792.0]]",letter,136,1,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_018/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_004,07_figures_captions,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9112027,1309,26,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,1,"[[612.0,792.0]]",letter,89,8,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_004/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_020,02_lists_formatting,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9112032,1841,40,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,1,"[[612.0,792.0]]",letter,219,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_020/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_021,02_lists_formatting,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9112043,832,24,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,1,"[[612.0,792.0]]",letter,61,4,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_021/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_005,07_figures_captions,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-lat/9201004,890,26,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,1,"[[612.0,792.0]]",letter,46,8,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_005/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_006,07_figures_captions,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-lat/9201005,1339,32,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,1,"[[612.0,792.0]]",letter,86,12,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/07_figures_captions_006/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_024,02_lists_formatting,metric_validation,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-lat/9201006,2413,48,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,1,"[[612.0,792.0]]",letter,309,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1_targeted_retry,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/02_lists_formatting_024/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_007,07_figures_captions,metric_dev,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-lat/9201007,1235,20,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,1,"[[612.0,792.0]]",letter,74,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_007/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_025,02_lists_formatting,metric_test,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9201026,917,23,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,1,"[[612.0,792.0]]",letter,84,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/02_lists_formatting_025/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
02_lists_formatting_026,02_lists_formatting,metric_validation,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9201030,1216,27,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,1,"[[612.0,792.0]]",letter,127,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/02_lists_formatting_026/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
