audit_case_id,blind_index,content_issue,layout_issue,typography_issue,pagination_issue,specialized_issue,severity_summary,confidence,review_notes,reviewer,audit_index,sample_id,category,model_hidden_truth,resolved_model_hidden_truth,selected_prompt_stage_hidden_truth,prompt_path_hidden_truth,system_prompt_sha256_hidden_truth,final_attempt_hidden_truth,candidate_compiled,top_residual_box_useful_after_unblind,axis_labels_plausible_after_unblind,canvas_confound,unblind_notes,strict_word_f1,number_f1,token_center_displacement_q90,text_ltsim_page_macro,font_size_log_error_q90,unregistered_ink_f1,unregistered_ssim,page_count_delta,page_break_f1,canvas_exact_size_rate,v2_evidence_json,maximum_issue_severity_ordinal
AI101,101,none,minor,minor,none,none,Paper content is preserved with improved title rendering and modest reflow.,0.95,"On page 1 the abstract, metadata, and two extracted-prose regions remain present; the candidate typesets W-infinity in the title and uses a narrower upper-page text block.",LLM_research_audit,101,01_prose_sections_010,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,true,The residual enclosure is an entire reference content block and does not isolate any defect. High content with weak layout and typography is plausible for the preserved prose and corrected title rendering.,0.9448441247002398,0.9379310344827586,0.20128893302635417,0.7425459349345116,0.09905721575013436,0.2721398443011657,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/01_prose_sections_010.json,1
AI102,102,moderate,major,moderate,none,major,Algorithm line and comment structure is severely compressed.,0.99,"On page 1 the candidate packs the reference's 29 ruled algorithm lines into a small box with run-together clauses, displaced line numbers, and missing comment alignment.",LLM_research_audit,102,09_algorithms_009,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,true,true,The cyan frame spans the full reference algorithm page rather than the compressed run-on box in the candidate. Medium content with zero layout and low typography plausibly reflects the lost line and comment structure.,0.40233236151603496,0.6444444444444445,0.5530173628807679,0.6646108752263129,0.04244399158174833,0.13644881322687394,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/09_algorithms_009.json,3
AI103,103,moderate,moderate,minor,none,moderate,The letter omits date and signature fields.,0.99,"On candidate page 1 the date '13. Juli 2026' and signature name 'Peter Musterfrau' are absent; recipient, body, postscript, attachment, and distribution list remain.",LLM_research_audit,103,11_forms_cv_letters_006,11_forms_cv_letters,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,false,The box is nearly the full reference letter and does not isolate the missing date and signature. High content with weak layout and moderate typography is plausible because all other letter sections remain.,0.9312169312169313,0.8181818181818181,0.13351605158573027,0.7241223755414977,0.08327107371093964,0.12191597541406332,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/11_forms_cv_letters_006.json,2
AI104,104,none,moderate,moderate,none,minor,Three-page tables are preserved but substantially reduced.,0.95,Candidate pages 2 and 3 retain both table structures and page count; the page-3 benchmark table is far narrower with much smaller type than the reference.,LLM_research_audit,104,05_tables_simple_015,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,true,false,true,The box usefully encloses the page-3 benchmark table whose candidate version is much narrower. A zero pagination score is not plausible because both documents retain three corresponding pages and the table remains on page 3.,0.8815286624203822,0.9879518072289156,0.2568707852343599,0.7221178786320781,0.5837130870885964,0.1054993920563068,,0,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_015.json,2
AI105,105,major,major,moderate,none,major,Major formula-conversion failure across the page.,0.99,"Expressions 1, 3, and 5 contain raw command text and grid-like reconstruction artifacts instead of the reference display mathematics.",codex_researcher_b,105,04_math_aligned_002,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,false,true,true,"The cyan enclosure covers almost the entire reference body rather than isolating the malformed formulas. The low content, layout, and typography scores are directionally consistent with the raw-command failure.",0.3609958506224067,0.8085106382978723,0.21206853363130881,0.7112095883430833,0.08327107371093964,0.2799418378465369,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_002.json,3
AI106,106,moderate,moderate,minor,none,none,Visible character substitutions and compact reflow affect otherwise preserved prose.,0.90,The candidate's extracted strings use altered marker characters and the body block is narrower and shifted upward relative to the reference.,codex_researcher_b,106,01_prose_sections_002,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,The residual enclosure is page-wide and does not isolate the substituted markers or narrower prose block. The score pattern reasonably reflects moderate content change and strong layout displacement.,0.7942028985507246,0.972972972972973,0.303103854437614,0.7214740695382553,0.09905721575013436,0.16375771416331072,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/01_prose_sections_002.json,2
AI107,107,none,moderate,moderate,none,moderate,Tables remain present but are substantially rescaled and densified.,0.92,On pages 2 and 3 the candidate tables are much narrower with smaller text and altered row and column proportions.,codex_researcher_b,107,06_tables_moderate_014,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,The top box is dominated by whole-page registration difference and misses the later-page table rescaling as a discrete target. High content with very low layout and typography is plausible for preserved but severely miniaturized tables.,0.9292604501607717,0.8910891089108911,0.2251874900783094,0.7011454243164462,0.26320888979161655,0.20085841453992012,,0,0.8,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_014.json,2
AI108,108,moderate,moderate,moderate,none,major,Algorithm semantics are obscured by raw commands and lost pseudocode structure.,0.98,The ruled and indented algorithm block is flattened; command fragments such as tau and theta appear as literal prose in the numbered procedure.,codex_researcher_b,108,09_algorithms_021,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3_rescue,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,1,true,true,true,true,"The box encloses the algorithm region where indentation and math commands collapse into prose. The low structural, layout, and typography fidelity is visually supported.",0.6324786324786325,0.6799999999999999,0.2832393415497856,0.7478702847736931,0.11143688783946161,0.3794704292439207,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/09_algorithms_021.json,3
AI109,109,none,moderate,minor,none,none,Prose is preserved with noticeable block-scale reflow.,0.96,"The candidate body occupies a narrower, shorter block positioned substantially higher than the reference.",codex_researcher_b,109,01_prose_sections_012,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,false,true,true,The box covers the complete reference text block rather than a localized defect. The high content score and poor layout score agree with intact prose that is substantially shifted and compressed.,0.9681742043551089,0.923076923076923,0.32368759606350084,0.7473004631662012,0.09905721575013436,0.3081699220785028,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/01_prose_sections_012.json,2
AI110,110,major,moderate,moderate,none,major,Displayed mathematics is flattened and visibly malformed.,0.99,Formula regions contain plain-text substitutions and malformed symbols rather than the reference mathematical layout.,codex_researcher_b,110,03_math_inline_display_012,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,"The cyan box is effectively a whole-page content frame, so it does not identify which equations failed. The low content and formatting axes are consistent with flattened and malformed mathematics.",0.4913151364764268,0.8666666666666666,0.27863258919562195,0.6668021902835561,0.04244399158174833,0.14946021091595885,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/03_math_inline_display_012.json,3
AI111,111,none,major,moderate,none,moderate,Multi-page tables are reproduced at an impractically small scale.,0.95,Candidate table bodies on pages 2 and 3 are dramatically smaller and denser than their reference counterparts.,codex_researcher_b,111,06_tables_moderate_007,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,true,true,true,The residual box selects a later-page table region whose candidate counterpart is drastically smaller. The axes correctly separate retained table text from severe layout and typography loss.,0.6658959537572254,0.6694011484823627,0.39591337625980744,0.7118165064461035,0.7071878431048747,0.2159562306277892,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_007.json,3
AI112,112,none,major,moderate,none,moderate,Table scale and proportions diverge severely on later pages.,0.95,"Pages 2 and 3 show very narrow, tiny candidate tables despite the reference using most of the page width.",codex_researcher_b,112,05_tables_simple_024,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,"The box identifies the large reference table area that becomes a narrow miniature in the candidate. Content remains relatively high while layout and typography collapse, which is visually credible.",0.7737704918032787,0.7500000000000001,0.46771629849838003,0.6915804934160397,0.8507660623651438,0.09885151794590648,,0,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_024.json,3
AI113,113,minor,moderate,minor,none,minor,The algorithm is readable but has been recast as a boxed figure.,0.95,The candidate adds a figure-style box and caption around the procedure and changes its indentation and spacing hierarchy.,codex_researcher_b,113,09_algorithms_008,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,true,true,true,The cyan box isolates the algorithm block that was recast as a boxed figure with altered hierarchy. The raw axes are directionally compatible with moderate content and major structural-layout change.,0.6194690265486726,0.9285714285714286,0.33744675670954943,0.7088301746595151,0.008298008086413849,0.17410432884520544,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/09_algorithms_008.json,2
AI114,114,none,minor,minor,none,none,Mathematics is preserved with mild compression and vertical shift.,0.97,The candidate formula group is smaller and positioned higher than the reference but remains legible and structurally faithful.,codex_researcher_b,114,03_math_inline_display_011,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v0,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,1,true,false,false,true,"The box follows nearly the entire reference page and adds no useful localization. The formulas are visually faithful with only mild compaction, so content 0.570 and layout 0.000 are implausibly punitive.",0.47293447293447294,0.8,0.23272576363954436,0.6754062886252308,0.04244399158174833,0.0674364144935984,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/03_math_inline_display_011.json,1
AI115,115,none,minor,minor,none,none,Mathematics is preserved with mild compression and vertical shift.,0.97,The candidate formula group is smaller and positioned higher than the reference without visible content loss.,codex_researcher_b,115,04_math_aligned_010,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,"The cyan enclosure is a page-scale registration artifact rather than a defect locator. The output preserves all formulas, making the very low content and layout scores inconsistent with the visible mild shift.",0.49404761904761907,0.9795918367346939,0.16692681673065723,0.6882559800661012,0.08327107371093964,0.23222309261149307,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_010.json,1
AI116,116,none,major,moderate,major,none,A one-page reference has been split into two pages.,0.99,"The candidate moves the extracted prose block onto page 2, leaving a sparsely populated first page and changing document pagination.",codex_researcher_b,116,01_prose_sections_007,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,"The residual points to the candidate-only second page created by reflow, directly explaining the pagination failure. The zero pagination score and low layout score are supported by the one-to-two-page split.",0.80625,0.9705882352941176,0.5334830343969339,0.7017611629191003,0.34477021993686496,0.046687923598230464,,1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/01_prose_sections_007.json,3
AI117,117,moderate,moderate,moderate,none,major,Equation and cross-reference rendering visibly fails.,0.99,"The introduction's references become a numbered list, the equation appears as raw command text, and a literal eq:compact label remains visible.",codex_researcher_b,117,10_compact_papers_011,10_compact_papers,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,2,true,false,true,true,"The enclosure spans the main page and does not distinguish the raw equation, reference-list substitution, or exposed label. The low content, layout, typography, and structure pattern matches the visible failures.",0.7628294036061026,0.8974358974358975,0.43523279238255397,0.7383370708768296,0.09905721575013436,0.33373785069918027,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/10_compact_papers_011.json,3
AI118,118,major,major,major,none,major,All displayed formulas are replaced by clipped raw TeX strings.,1.00,Across the page the candidate shows long command strings extending beyond both margins instead of rendered expressions.,codex_researcher_b,118,03_math_inline_display_008,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,false,true,true,"The box is too broad to localize any one formula failure, although the entire page is affected. Extremely low content and formatting axes are appropriate for clipped raw TeX replacing every display.",0.47058823529411764,0.7222222222222222,0.2037598591170553,0.6631623408117684,0.04244399158174833,0.2153799900493329,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/03_math_inline_display_008.json,3
AI119,119,none,minor,minor,none,none,The three-item list is faithfully preserved with mild reflow.,0.98,"Candidate list text is slightly more compact and vertically shifted, with no visible item loss or reordering.",codex_researcher_b,119,02_lists_formatting_013,02_lists_formatting,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The box encloses the whole list block even though no discrete defect exists. All items and ordering are retained, so near-zero layout and low typography scores exaggerate a mild scale and position change.",0.9166666666666665,0.8333333333333333,0.11967634260848094,0.7535933852215144,0.04244399158174833,0.20292734391725475,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/02_lists_formatting_013.json,1
AI120,120,minor,moderate,minor,none,minor,The letter loses its date and reorganizes the sender block.,0.96,"The reference date near the upper right is absent, while sender and address fields are moved and reformatted above the body.",codex_researcher_b,120,11_forms_cv_letters_003,11_forms_cv_letters,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,false,"With registration available, the cyan box still spans almost the full letter and does not isolate the missing date or moved address fields. High content with poorer layout and appearance is a plausible decomposition of the visible change.",0.9312169312169313,0.8181818181818181,0.629547526161301,0.718778297794107,0.08327107371093964,0.061137578796713395,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/11_forms_cv_letters_003.json,2
AI121,121,none,minor,minor,none,none,Figure placeholder and caption are preserved with mild reflow.,0.97,"The boxed placeholder, title, caption, and inline mathematics remain visible; spacing and scale differ slightly.",codex_researcher_b,121,07_figures_captions_011,07_figures_captions,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The box is a broad frame around the reference figure page rather than a localized residual. The placeholder, caption, and inline math are preserved, so layout 0.000 and very low typography overstate the mild reflow.",0.8210526315789474,0.7692307692307693,0.17564865586486922,0.6620354519537877,0.07336012403659965,0.11222381466930098,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/07_figures_captions_011.json,1
AI122,122,none,minor,minor,none,none,Prose is preserved with modest scale and top-position differences.,0.96,The candidate text block begins higher and is slightly smaller and narrower than the reference.,codex_researcher_b,122,01_prose_sections_013,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The enclosure tracks the whole reference text block and does not identify a specific error. Near-perfect content is plausible, but zero layout and very low typography are too harsh for modest scaling and vertical shift.",0.9336188436830835,0.782608695652174,0.4032085404792313,0.7447525519134823,0.09905721575013436,0.17843708434491,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/01_prose_sections_013.json,1
AI123,123,minor,moderate,moderate,none,moderate,Later-page tables show overlap and denser reconstruction.,0.94,"The bottom rows and caption on candidate page 2 collide, while the page 3 grid is noticeably denser than the reference.",codex_researcher_b,123,05_tables_simple_006,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,"The top box is on page 1 while the visually important collisions occur at the bottoms of pages 2 and 3, so it is not useful. Low layout and typography with partial pagination fidelity match those later-page defects.",0.850420168067227,0.8575712143928036,0.29744890441839,0.6923395837166093,0.1637542884323562,0.2518950074149752,,0,0.6666666666666666,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_006.json,2
AI124,124,major,major,major,none,major,Mathematical structure is entirely lost to raw source text.,1.00,Every expression region contains literal command syntax or code-like text instead of rendered formulas.,codex_researcher_b,124,04_math_aligned_003,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,false,true,true,The box covers essentially all page content rather than locating a particular conversion error. The uniformly poor raw axes are justified because every mathematical expression is exposed as source-like text.,0.4186046511627907,0.35714285714285715,0.17694777478042095,0.7367781523315755,0.08326828288809285,0.22365130052694604,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_003.json,3
AI125,125,minor,minor,minor,none,minor,Figures are preserved but the closing cross-reference text is duplicated.,0.98,The sentence below the figure row reads with a duplicated 'Figures Figure 1 through Figure 3' construction.,codex_researcher_b,125,07_figures_captions_006,07_figures_captions,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,false,true,The residual enclosure is page-wide and does not target the duplicated closing reference phrase. Very low layout and typography scores are not credible for an otherwise faithful figure row with a local text duplication.,0.9132947976878613,0.9473684210526316,0.25725650593628174,0.6917899173991822,0.04244399158174833,0.14303680806310623,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/07_figures_captions_006.json,1
AI126,126,minor,minor,minor,none,minor,Cross-reference labels are duplicated despite otherwise strong fidelity.,0.98,The candidate prose visibly says 'Section Section 1' and 'Equation Equation 1' in the line above the equation.,codex_researcher_b,126,08_crossrefs_citations_012,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v0,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,2,true,false,false,true,The box does not isolate the duplicated Section and Equation labels; it follows the full reference content area. The raw formatting penalties are excessive relative to the two localized cross-reference errors.,0.9470752089136492,0.9473684210526316,0.37889249312022283,0.7382340635041428,0.09905721575013436,0.34276034498372093,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/08_crossrefs_citations_012.json,1
AI127,127,none,minor,minor,none,none,The extracted list is faithfully reproduced with mild reflow.,0.98,Items and ordering match visually; the candidate merely uses a slightly different scale and vertical placement.,codex_researcher_b,127,02_lists_formatting_012,02_lists_formatting,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The cyan frame surrounds the complete list rather than a visible defect. Item content and order are preserved, so zero layout and low typography do not match the merely modest reflow.",0.9893617021276596,0.0,0.15983564791364396,0.724450426443862,0.04244399158174833,0.09652334353448998,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/02_lists_formatting_012.json,1
AI128,128,minor,moderate,moderate,none,moderate,Table grids are denser and a lower-page collision obscures structure.,0.94,"Candidate page 2 has bottom-row and caption overlap, and page 3 uses materially different grid density and scale.",codex_researcher_b,128,05_tables_simple_012,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,false,true,true,"The selected residual is on page 1, whereas the meaningful grid-density and bottom-collision defects are on pages 2 and 3. The poor layout and typography axes are nevertheless directionally consistent with those failures.",0.9267431597528685,0.9834710743801652,0.17380839364272985,0.6818460804310371,0.2983428620863197,0.2642170700300355,,0,0.5,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_012.json,2
AI129,129,none,minor,minor,none,none,Displayed mathematics is visually faithful with mild compression.,0.98,All five expressions remain rendered and readable; the candidate block is slightly smaller and higher on the page.,codex_researcher_b,129,03_math_inline_display_006,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The box is a whole-page registration residual and no local formula error is visible. All five displays are intact, making content 0.701 and layout 0.000 much harsher than the mild compaction warrants.",0.5080213903743315,0.868421052631579,0.2015604922871137,0.6762709180855517,0.04244399158174833,0.23889574120052431,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/03_math_inline_display_006.json,1
AI130,130,none,moderate,minor,none,minor,Two-page mathematics is preserved but alignment and density differ.,0.94,The candidate reflows the page 1 expression group more tightly and re-centers the sparse formula block on page 2.,codex_researcher_b,130,04_math_aligned_012,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,"The cyan enclosure does not isolate the altered alignment and page-2 centering; it mostly traces a broad page region. The formulas remain readable and complete, so the content and layout penalties overstate the observed reflow.",0.4774774774774775,0.9380530973451328,0.32980716545566524,0.7120065914463534,0.08327107371093964,0.28929072975808856,,0,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_012.json,2
AI131,131,minor,minor,minor,none,minor,The figure is preserved but caption and reference text contain duplication artifacts.,0.98,Below the placeholder the candidate retains raw protect-rule text and duplicates 'Figures Figure 1 through Figure 1'.,codex_researcher_b,131,07_figures_captions_013,07_figures_captions,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,The top box surrounds the overall figure region rather than the raw protect text and duplicated caption reference. The very low layout and appearance values are disproportionate to those small local artifacts.,0.9285714285714286,0.6666666666666666,0.22756537651014064,0.6733050031812121,0.07336012403659965,0.009628103311076799,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/07_figures_captions_013.json,1
AI132,132,none,major,moderate,major,moderate,Two reference pages expand to three because each table is moved to its own page.,0.97,"The candidate leaves page 1 mostly empty, places table 1 on page 2, and moves table 2 to a new page 3 at a much smaller scale.",codex_researcher_b,132,05_tables_simple_014,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,false,true,"The residual encloses the table absent from candidate page 1, so it usefully exposes the table-to-new-page pagination shift despite its large extent. Content is largely preserved, making content 0.636 too low even though layout and pagination correctly fail.",0.6361774744027303,0.9826086956521739,0.2158306369503596,0.6850827717174887,0.26721781981278814,0.11766292181154603,,1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_014.json,3
AI133,133,none,minor,minor,none,none,All five formulas are rendered faithfully with mild compaction.,0.98,The candidate preserves expression structure and ordering while using a slightly smaller and higher text-and-formula block.,codex_researcher_b,133,03_math_inline_display_014,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The box is page-scale and does not identify any discrete formula error. All expressions are preserved, so the low content, layout, and typography axes are inconsistent with the visible mild compaction.",0.5219941348973608,0.9361702127659575,0.20791252889757578,0.6949341541516083,0.021387367243522803,0.1941021223078228,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/03_math_inline_display_014.json,1
AI134,134,moderate,major,major,major,major,Table overflow creates an extra page and severe bottom-page corruption.,0.99,The two-page reference becomes three pages; candidate page 2 has rows and text collapsed into a dark overlapping band near the bottom.,codex_researcher_b,134,06_tables_moderate_010,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,"The residual identifies the candidate-only third page produced by table overflow. The poor layout, typography, structure, and pagination axes agree with the extra page and severe page-2 collision.",0.8910447761194029,0.8157248157248157,0.3265679221887347,0.660115612344712,0.4938458029608631,0.0624472664941203,,1,0.2857142857142857,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_010.json,3
AI135,135,moderate,major,moderate,none,major,Pseudocode hierarchy is largely flattened into centered prose.,0.98,"Only a leading '1.' remains at the left while nested loops, step numbering, indentation, and update blocks are collapsed across the center.",codex_researcher_b,135,09_algorithms_011,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,The box isolates the algorithm body where nesting and step hierarchy collapse into centered prose. Low layout and structure fidelity is objectively supported by that loss.,0.5274151436031331,0.43902439024390244,0.3080999852136078,0.715718586631923,0.008298008086413849,0.1945429283257612,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/09_algorithms_011.json,3
