comparison_id,sample_id,category,system_id,display_label,protocol_id,reference_pdf,candidate_pdf,reference_pdf_resolved,candidate_pdf_resolved,v2_status,v2_error,strict_word_f1,strict_document_edit_similarity,compatibility_word_f1,compatibility_document_edit_similarity,number_f1,reference_number_count,candidate_number_count,number_exact,operator_f1,reference_operator_count,candidate_operator_count,operator_exact,citation_f1,reference_citation_count,candidate_citation_count,citation_exact,matched_word_reference_coverage,token_center_displacement_q50,token_center_displacement_q90,token_bbox_iou_q10,block_transport_combined_similarity,block_transport_geometry_similarity,block_transport_content_similarity,block_transport_cost,text_ltsim_page_macro,text_ltsim_worst_page,reading_order_tau,reading_order_reference_coverage,style_coverage_hmean,font_size_log_error_q90,baseline_displacement_q90,unregistered_ink_f1,registered_ink_f1,unregistered_ssim,registered_ssim,unregistered_multiscale_ssim_diagnostic,registered_multiscale_ssim_diagnostic,reference_page_count,candidate_page_count,page_count_delta,page_break_f1,canvas_exact_size_rate,table_status,formula_status,figure_status,v2_evidence_json
02_lists_formatting_018__pandoc,02_lists_formatting_018,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_018/pandoc.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_018/pandoc.pdf,scored,,0.8992248062015503,0.8815165876777251,0.9147286821705426,0.8921800947867299,0.888888888888889,5,4,False,1.0,5,5,True,1.0,0,0,True,0.8676470588235294,0.14059055492278658,0.17604885559269673,0.0,0.6030504351877778,0.5041010095722698,0.8412136921024411,0.5057544453085425,0.7379785017926977,0.7379785017926977,1.0,0.5,0.9147286821705426,0.008298008086413849,0.17264130447632114,0.07308901243051054,0.4030426659848703,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_018__pandoc.json
02_lists_formatting_018__typetex,02_lists_formatting_018,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_018/typetex.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_018/typetex.pdf,scored,,0.8992248062015503,0.8815165876777251,0.9147286821705426,0.8921800947867299,0.888888888888889,5,4,False,1.0,5,5,True,1.0,0,0,True,0.8676470588235294,0.14059055492278658,0.17604885559269673,0.0,0.6030504351877778,0.5041010095722698,0.8412136921024411,0.5057544453085425,0.7379785017926977,0.7379785017926977,1.0,0.5,0.9147286821705426,0.008298008086413849,0.17264130447632114,0.07308901243051054,0.4030426659848703,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_018__typetex.json
07_figures_captions_004__pandoc,07_figures_captions_004,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_004/pandoc.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_004/pandoc.pdf,scored,,0.9047619047619047,0.8170347003154574,0.9047619047619047,0.8170347003154574,0.9333333333333333,8,7,False,1.0,1,1,True,1.0,0,0,True,0.8539325842696629,0.488852846909974,0.4994468607450924,0.0,0.5111016671484195,0.42231437470756317,0.7284695251657052,0.6711867513301875,0.6801570097013562,0.6801570097013562,0.4,0.7142857142857143,0.9047619047619047,0.008298008086413849,0.49533216519608303,0.1269585853454711,0.1269585853454711,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_004__pandoc.json
07_figures_captions_004__typetex,07_figures_captions_004,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_004/typetex.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_004/typetex.pdf,scored,,0.9047619047619047,0.8170347003154574,0.9047619047619047,0.8170347003154574,0.9333333333333333,8,7,False,1.0,1,1,True,1.0,0,0,True,0.8539325842696629,0.488852846909974,0.4994468607450924,0.0,0.5111016671484195,0.42231437470756317,0.7284695251657052,0.6711867513301875,0.6801570097013562,0.6801570097013562,0.4,0.7142857142857143,0.9047619047619047,0.008298008086413849,0.49533216519608303,0.1269585853454711,0.1269585853454711,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_004__typetex.json
02_lists_formatting_020__pandoc,02_lists_formatting_020,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_020/pandoc.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_020/pandoc.pdf,scored,,0.8544600938967136,0.878267363704257,0.9389671361502349,0.9103808812546677,0.9777777777777777,23,22,False,0.9333333333333333,8,7,False,1.0,0,0,True,0.91324200913242,0.22333146746799482,0.23210171893300144,0.0,0.5186848081560061,0.4802638721989289,0.5983784528605646,0.6564588863590602,0.7372397712272903,0.7372397712272903,0.9047619047619048,0.7,0.9389671361502349,0.008298008086413849,0.22469905736844892,0.20193781602381022,0.20193781602381022,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_020__pandoc.json
02_lists_formatting_020__typetex,02_lists_formatting_020,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_020/typetex.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_020/typetex.pdf,scored,,0.8584905660377359,0.8909634055265123,0.9433962264150942,0.9260642270351008,0.9777777777777777,23,22,False,1.0,8,8,True,1.0,0,0,True,0.91324200913242,0.22321030523163016,0.23294262286962353,0.0,0.5198199708551683,0.4813051758339235,0.5997106432311667,0.6542727372450525,0.7355805011014522,0.7355805011014522,0.7142857142857143,0.8,0.9433962264150942,0.008298008086413849,0.22437238228140444,0.19585522315875897,0.19585522315875897,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_020__typetex.json
02_lists_formatting_021__pandoc,02_lists_formatting_021,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_021/pandoc.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_021/pandoc.pdf,scored,,0.4807692307692308,0.3606060606060606,0.6153846153846153,0.38181818181818183,0.7777777777777778,11,7,False,0.6666666666666666,10,5,False,1.0,0,0,True,0.5245901639344263,0.20447846865349212,0.3438984149607443,0.0,0.4990659064359259,0.4773056598481552,0.5421439747161446,0.6950171149261172,0.6635829783724332,0.6635829783724332,1.0,0.3333333333333333,0.6153846153846153,0.06462394876485467,0.218638166476464,0.24159396522136087,0.24159396522136087,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_021__pandoc.json
02_lists_formatting_021__typetex,02_lists_formatting_021,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_021/typetex.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_021/typetex.pdf,scored,,0.5740740740740742,0.5848484848484848,0.8518518518518519,0.6363636363636364,0.9,11,9,False,0.9473684210526316,10,9,False,1.0,0,0,True,0.7540983606557377,0.20836103849957785,0.21881946077539466,0.0,0.5278267804599954,0.4613299418029033,0.6777924464932474,0.6389871164123431,0.6556206876990346,0.6556206876990346,1.0,0.5555555555555556,0.8518518518518519,0.034476726400631756,0.21849872146399704,0.13620423182798452,0.13620423182798452,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_021__typetex.json
07_figures_captions_005__pandoc,07_figures_captions_005,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/pandoc.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/pandoc.pdf,scored,,0.7901234567901234,0.7216828478964401,0.7901234567901234,0.7216828478964401,0.9090909090909091,6,5,False,1.0,0,0,True,1.0,0,0,True,0.6956521739130435,0.4603296111830816,0.47094828541924777,0.0,0.5278761295397993,0.42277015283699076,0.797282160869675,0.6388936259438176,0.6578723324815806,0.6578723324815806,1.0,0.5714285714285714,0.7901234567901234,0.008298008086413849,0.46684114736658744,0.0982252998579372,0.0982252998579372,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_005__pandoc.json
07_figures_captions_005__tylax,07_figures_captions_005,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/tylax.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/tylax.pdf,scored,,0.9032258064516129,0.921875,0.9032258064516129,0.928125,0.7272727272727272,6,5,False,1.0,0,0,True,1.0,0,0,True,0.9130434782608695,0.23761590942318717,0.3947804379564876,0.0,0.542388965852077,0.4102392783105919,0.9110312149571423,0.6117718857559502,0.6855198102594602,0.6855198102594602,1.0,0.8571428571428571,0.9032258064516129,0.2452380808700325,0.3905288030646753,0.07935392183991255,0.07935392183991255,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_005__tylax.json
07_figures_captions_005__typetex,07_figures_captions_005,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/typetex.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/typetex.pdf,scored,,0.7901234567901234,0.7216828478964401,0.7901234567901234,0.7216828478964401,0.9090909090909091,6,5,False,1.0,0,0,True,1.0,0,0,True,0.6956521739130435,0.4603296111830816,0.47094828541924777,0.0,0.5278761295397993,0.42277015283699076,0.797282160869675,0.6388936259438176,0.6578723324815806,0.6578723324815806,1.0,0.5714285714285714,0.7901234567901234,0.008298008086413849,0.46684114736658744,0.0982252998579372,0.0982252998579372,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_005__typetex.json
07_figures_captions_006__pandoc,07_figures_captions_006,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_006/pandoc.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_006/pandoc.pdf,scored,,0.880503144654088,0.7964912280701755,0.880503144654088,0.7964912280701755,0.888888888888889,10,8,False,0.8,3,2,False,1.0,0,0,True,0.813953488372093,0.4962975002680906,0.6503297011430045,0.0,0.5030682491355568,0.41802670762385163,0.7095511070103899,0.6870294339205447,0.665430659542123,0.665430659542123,0.8666666666666667,0.75,0.880503144654088,0.008298008086413849,0.648022163036794,0.08839828956303246,0.08839828956303246,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_006__pandoc.json
07_figures_captions_006__typetex,07_figures_captions_006,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_006/typetex.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_006/typetex.pdf,scored,,0.880503144654088,0.7964912280701755,0.880503144654088,0.7964912280701755,0.888888888888889,10,8,False,0.8,3,2,False,1.0,0,0,True,0.813953488372093,0.4962975002680906,0.6503297011430045,0.0,0.5030682491355568,0.41802670762385163,0.7095511070103899,0.6870294339205447,0.665430659542123,0.665430659542123,0.8666666666666667,0.75,0.880503144654088,0.008298008086413849,0.648022163036794,0.08839828956303246,0.08839828956303246,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_006__typetex.json
02_lists_formatting_024__pandoc,02_lists_formatting_024,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/pandoc.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/pandoc.pdf,scored,,0.882154882154882,0.9099051633298209,0.9124579124579124,0.9199157007376185,0.8571428571428571,4,3,False,1.0,4,4,True,1.0,0,0,True,0.8770226537216829,0.251408593686302,0.3130139998231647,0.0,0.5484846729290342,0.5373936222905665,0.5696932124473043,0.6005959432688879,0.7550324223295095,0.7550324223295095,0.7222222222222222,0.8181818181818182,0.9124579124579124,0.008298008086413849,0.24878848101901818,0.2668903167141878,0.3334023326233654,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_024__pandoc.json
02_lists_formatting_024__tylax,02_lists_formatting_024,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/tylax.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/tylax.pdf,scored,,0.922077922077922,0.9747235387045814,0.9512987012987013,0.9847288046340179,0.5714285714285715,4,3,False,1.0,4,4,True,1.0,0,0,True,0.948220064724919,0.13621139223637727,0.1790263759451136,0.0,0.5647790675476647,0.568480321317285,0.5579691252475371,0.5713206551972994,0.7716813848445682,0.7716813848445682,0.8222222222222222,0.9090909090909091,0.9512987012987013,0.008298008086413849,0.13865279087089755,0.319563616892224,0.3563301800488262,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_024__tylax.json
02_lists_formatting_024__typetex,02_lists_formatting_024,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/typetex.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/typetex.pdf,scored,,0.882154882154882,0.9099051633298209,0.9124579124579124,0.9199157007376185,0.8571428571428571,4,3,False,1.0,4,4,True,1.0,0,0,True,0.8770226537216829,0.251408593686302,0.3130139998231647,0.0,0.5484846729290342,0.5373936222905665,0.5696932124473043,0.6005959432688879,0.7550324223295095,0.7550324223295095,0.7222222222222222,0.8181818181818182,0.9124579124579124,0.008298008086413849,0.24878848101901818,0.2668903167141878,0.3334023326233654,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_024__typetex.json
07_figures_captions_007__pandoc,07_figures_captions_007,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_007/pandoc.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_007/pandoc.pdf,scored,,0.8285714285714285,0.8443649373881932,0.8285714285714285,0.8443649373881932,0.9655172413793104,15,14,False,1.0,8,8,True,1.0,0,0,True,0.7837837837837838,0.3388604009088892,0.548494261659612,0.0,0.49262575709830747,0.440932192999021,0.6052430738672545,0.708005506602771,0.6903111933147322,0.6903111933147322,1.0,0.5,0.8285714285714285,0.008298008086413849,0.33422337210803216,0.07946618546275015,0.07946618546275015,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_007__pandoc.json
07_figures_captions_007__typetex,07_figures_captions_007,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_007/typetex.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_007/typetex.pdf,scored,,0.8285714285714285,0.8443649373881932,0.8285714285714285,0.8443649373881932,0.9655172413793104,15,14,False,1.0,8,8,True,1.0,0,0,True,0.7837837837837838,0.3388604009088892,0.548494261659612,0.0,0.49262575709830747,0.440932192999021,0.6052430738672545,0.708005506602771,0.6903111933147322,0.6903111933147322,1.0,0.5,0.8285714285714285,0.008298008086413849,0.33422337210803216,0.07946618546275015,0.07946618546275015,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_007__typetex.json
02_lists_formatting_025__pandoc,02_lists_formatting_025,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/pandoc.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/pandoc.pdf,scored,,0.8944099378881988,0.8848368522072937,0.9316770186335404,0.8925143953934741,0.9411764705882353,9,8,False,1.0,6,6,True,1.0,0,0,True,0.8928571428571429,0.18646058515224587,0.19553395363044354,0.0,0.5093211662843522,0.4319461438191597,0.6916602410880949,0.6746764863942805,0.6916816079389317,0.6916816079389317,0.19999999999999996,0.625,0.9316770186335404,0.008298008086413849,0.18794457843253493,0.055714086033699296,0.055714086033699296,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_025__pandoc.json
02_lists_formatting_025__tylax,02_lists_formatting_025,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/tylax.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/tylax.pdf,scored,,0.9101796407185628,0.9788867562380038,0.9461077844311376,0.9865642994241842,0.823529411764706,9,8,False,0.9090909090909091,6,5,False,1.0,0,0,True,0.9404761904761905,0.11837622372139979,0.14966772908857842,0.0,0.5318060105451076,0.45873818893090196,0.699777814072236,0.631476497970996,0.7309568248840936,0.7309568248840936,1.0,0.75,0.9461077844311376,0.008298008086413849,0.12665791067646798,0.1632885189560427,0.2905509091621182,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_025__tylax.json
02_lists_formatting_025__typetex,02_lists_formatting_025,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/typetex.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/typetex.pdf,scored,,0.8944099378881988,0.8848368522072937,0.9316770186335404,0.8925143953934741,0.9411764705882353,9,8,False,1.0,6,6,True,1.0,0,0,True,0.8928571428571429,0.18646058515224587,0.19553395363044354,0.0,0.5093211662843522,0.4319461438191597,0.6916602410880949,0.6746764863942805,0.6916816079389317,0.6916816079389317,0.19999999999999996,0.625,0.9316770186335404,0.008298008086413849,0.18794457843253493,0.055714086033699296,0.055714086033699296,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_025__typetex.json
02_lists_formatting_026__pandoc,02_lists_formatting_026,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/pandoc.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/pandoc.pdf,scored,,0.7649402390438247,0.7339449541284404,0.7808764940239042,0.7391874180865007,0.9333333333333333,8,7,False,1.0,1,1,True,1.0,0,0,True,0.7716535433070866,0.19230853348936494,0.22475705883016714,0.0,0.5043328437657473,0.434110163701473,0.6662686458041811,0.684518824584608,0.6962243348970168,0.6962243348970168,0.38888888888888884,0.9,0.7808764940239042,0.008298008086413849,0.20504106215002765,0.17280236596976467,0.17280236596976467,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_026__pandoc.json
02_lists_formatting_026__tylax,02_lists_formatting_026,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/tylax.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/tylax.pdf,scored,,0.8582677165354331,0.9462915601023018,0.8740157480314961,0.9654731457800512,0.8421052631578948,8,11,False,1.0,1,1,True,1.0,0,0,True,0.8740157480314961,0.12700980447159954,0.15013101757716998,0.0,0.5221341972148076,0.5389561202114156,0.4922740277562851,0.6498306413526277,0.760613859571172,0.760613859571172,0.9285714285714286,0.8,0.8740157480314961,0.09905046863340405,0.14218887016351484,0.17026949948267253,0.3745671688779313,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_026__tylax.json
02_lists_formatting_026__typetex,02_lists_formatting_026,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/typetex.pdf,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/typetex.pdf,scored,,0.8,0.817824377457405,0.8166666666666667,0.8374836173001311,0.888888888888889,8,10,False,1.0,1,1,True,1.0,0,0,True,0.7716535433070866,0.2197417084002124,0.22665958529163155,0.0,0.5217257514627274,0.4307114053782588,0.7448355131592709,0.6506132094997101,0.6857298247747703,0.6857298247747703,0.5238095238095238,0.7,0.8166666666666667,0.008298008086413849,0.22294358966155164,0.15613005305600586,0.15613005305600586,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/02_lists_formatting_026__typetex.json
07_figures_captions_008__pandoc,07_figures_captions_008,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/pandoc.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/pandoc.pdf,scored,,0.8717948717948718,0.7743362831858407,0.8717948717948718,0.7743362831858407,0.9333333333333333,8,7,False,1.0,0,0,True,1.0,0,0,True,0.8095238095238095,0.46109086788643544,0.6154486313854268,0.0,0.5224757530758105,0.41320283250977524,0.8078194245662749,0.6491767018164788,0.6594619404157698,0.6594619404157698,1.0,0.625,0.8717948717948718,0.008298008086413849,0.6128105525521201,0.032151833290973986,0.032151833290973986,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_008__pandoc.json
07_figures_captions_008__tylax,07_figures_captions_008,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/tylax.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/tylax.pdf,scored,,0.9291338582677166,0.937365010799136,0.9291338582677166,0.9503239740820735,0.7999999999999999,8,7,False,1.0,0,0,True,1.0,0,0,True,0.9365079365079365,0.35128125615005956,0.5054990772123813,0.0,0.5332110630847265,0.4119780581451224,0.8608861116467414,0.62883794242185,0.661833704026196,0.661833704026196,1.0,0.875,0.9291338582677166,0.2452380808700325,0.5026576851408817,0.06859445284864152,0.06859445284864152,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_008__tylax.json
