comparison_id,sample_id,category,system_id,display_label,protocol_id,reference_pdf,candidate_pdf
02_lists_formatting_011__typetex,02_lists_formatting_011,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_011/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_011/typetex.pdf
02_lists_formatting_012__pandoc,02_lists_formatting_012,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_012/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_012/pandoc.pdf
02_lists_formatting_012__tylax,02_lists_formatting_012,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_012/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_012/tylax.pdf
02_lists_formatting_012__typetex,02_lists_formatting_012,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_012/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_012/typetex.pdf
02_lists_formatting_013__pandoc,02_lists_formatting_013,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_013/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_013/pandoc.pdf
02_lists_formatting_013__tylax,02_lists_formatting_013,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_013/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_013/tylax.pdf
02_lists_formatting_013__typetex,02_lists_formatting_013,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_013/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_013/typetex.pdf
02_lists_formatting_014__pandoc,02_lists_formatting_014,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_014/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_014/pandoc.pdf
02_lists_formatting_014__tylax,02_lists_formatting_014,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_014/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_014/tylax.pdf
02_lists_formatting_014__typetex,02_lists_formatting_014,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_014/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_014/typetex.pdf
02_lists_formatting_015__pandoc,02_lists_formatting_015,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_015/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_015/pandoc.pdf
02_lists_formatting_015__tylax,02_lists_formatting_015,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_015/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_015/tylax.pdf
02_lists_formatting_015__typetex,02_lists_formatting_015,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_015/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_015/typetex.pdf
02_lists_formatting_018__pandoc,02_lists_formatting_018,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_018/pandoc.pdf
02_lists_formatting_018__typetex,02_lists_formatting_018,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_018/typetex.pdf
07_figures_captions_004__pandoc,07_figures_captions_004,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_004/pandoc.pdf
07_figures_captions_004__typetex,07_figures_captions_004,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_004/typetex.pdf
02_lists_formatting_020__pandoc,02_lists_formatting_020,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_020/pandoc.pdf
02_lists_formatting_020__typetex,02_lists_formatting_020,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_020/typetex.pdf
02_lists_formatting_021__pandoc,02_lists_formatting_021,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_021/pandoc.pdf
02_lists_formatting_021__typetex,02_lists_formatting_021,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_021/typetex.pdf
07_figures_captions_005__pandoc,07_figures_captions_005,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/pandoc.pdf
07_figures_captions_005__tylax,07_figures_captions_005,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/tylax.pdf
07_figures_captions_005__typetex,07_figures_captions_005,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_005/typetex.pdf
07_figures_captions_006__pandoc,07_figures_captions_006,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_006/pandoc.pdf
07_figures_captions_006__typetex,07_figures_captions_006,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_006/typetex.pdf
02_lists_formatting_024__pandoc,02_lists_formatting_024,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/pandoc.pdf
02_lists_formatting_024__tylax,02_lists_formatting_024,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/tylax.pdf
02_lists_formatting_024__typetex,02_lists_formatting_024,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_024/typetex.pdf
07_figures_captions_007__pandoc,07_figures_captions_007,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_007/pandoc.pdf
07_figures_captions_007__typetex,07_figures_captions_007,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_007/typetex.pdf
02_lists_formatting_025__pandoc,02_lists_formatting_025,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/pandoc.pdf
02_lists_formatting_025__tylax,02_lists_formatting_025,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/tylax.pdf
02_lists_formatting_025__typetex,02_lists_formatting_025,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_025/typetex.pdf
02_lists_formatting_026__pandoc,02_lists_formatting_026,02_lists_formatting,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/pandoc.pdf
02_lists_formatting_026__tylax,02_lists_formatting_026,02_lists_formatting,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/tylax.pdf
02_lists_formatting_026__typetex,02_lists_formatting_026,02_lists_formatting,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/latex_benchmark_v0/02_lists_formatting/02_lists_formatting_026/typetex.pdf
07_figures_captions_008__pandoc,07_figures_captions_008,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/pandoc.pdf
07_figures_captions_008__tylax,07_figures_captions_008,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/tylax.pdf
07_figures_captions_008__typetex,07_figures_captions_008,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_008/typetex.pdf
07_figures_captions_009__pandoc,07_figures_captions_009,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_009/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_009/pandoc.pdf
07_figures_captions_009__typetex,07_figures_captions_009,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_009/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_009/typetex.pdf
07_figures_captions_010__pandoc,07_figures_captions_010,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_010/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_010/pandoc.pdf
07_figures_captions_010__tylax,07_figures_captions_010,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_010/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_010/tylax.pdf
07_figures_captions_010__typetex,07_figures_captions_010,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_010/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_010/typetex.pdf
07_figures_captions_011__pandoc,07_figures_captions_011,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_011/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_011/pandoc.pdf
07_figures_captions_011__typetex,07_figures_captions_011,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_011/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_011/typetex.pdf
07_figures_captions_012__pandoc,07_figures_captions_012,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_012/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_012/pandoc.pdf
07_figures_captions_012__typetex,07_figures_captions_012,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_012/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_012/typetex.pdf
07_figures_captions_013__pandoc,07_figures_captions_013,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_013/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_013/pandoc.pdf
07_figures_captions_013__tylax,07_figures_captions_013,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_013/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_013/tylax.pdf
07_figures_captions_013__typetex,07_figures_captions_013,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_013/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_013/typetex.pdf
07_figures_captions_014__pandoc,07_figures_captions_014,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_014/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_014/pandoc.pdf
07_figures_captions_014__tylax,07_figures_captions_014,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_014/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_014/tylax.pdf
07_figures_captions_014__typetex,07_figures_captions_014,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_014/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_014/typetex.pdf
07_figures_captions_015__pandoc,07_figures_captions_015,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_015/pandoc.pdf
07_figures_captions_015__tylax,07_figures_captions_015,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_015/tylax.pdf
07_figures_captions_015__typetex,07_figures_captions_015,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_015/typetex.pdf
11_forms_cv_letters_001__pandoc,11_forms_cv_letters_001,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_001/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_001/pandoc.pdf
11_forms_cv_letters_001__typetex,11_forms_cv_letters_001,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_001/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_001/typetex.pdf
11_forms_cv_letters_002__pandoc,11_forms_cv_letters_002,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_002/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_002/pandoc.pdf
11_forms_cv_letters_002__typetex,11_forms_cv_letters_002,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_002/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_002/typetex.pdf
11_forms_cv_letters_003__pandoc,11_forms_cv_letters_003,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_003/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_003/pandoc.pdf
11_forms_cv_letters_003__tylax,11_forms_cv_letters_003,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_003/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_003/tylax.pdf
11_forms_cv_letters_003__typetex,11_forms_cv_letters_003,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_003/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_003/typetex.pdf
11_forms_cv_letters_004__pandoc,11_forms_cv_letters_004,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_004/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_004/pandoc.pdf
11_forms_cv_letters_004__tylax,11_forms_cv_letters_004,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_004/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_004/tylax.pdf
11_forms_cv_letters_004__typetex,11_forms_cv_letters_004,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_004/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_004/typetex.pdf
11_forms_cv_letters_005__pandoc,11_forms_cv_letters_005,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_005/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_005/pandoc.pdf
11_forms_cv_letters_005__tylax,11_forms_cv_letters_005,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_005/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_005/tylax.pdf
11_forms_cv_letters_005__typetex,11_forms_cv_letters_005,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_005/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_005/typetex.pdf
11_forms_cv_letters_006__pandoc,11_forms_cv_letters_006,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_006/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_006/pandoc.pdf
11_forms_cv_letters_006__tylax,11_forms_cv_letters_006,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_006/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_006/tylax.pdf
11_forms_cv_letters_006__typetex,11_forms_cv_letters_006,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_006/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_006/typetex.pdf
11_forms_cv_letters_007__pandoc,11_forms_cv_letters_007,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_007/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_007/pandoc.pdf
11_forms_cv_letters_007__tylax,11_forms_cv_letters_007,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_007/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_007/tylax.pdf
11_forms_cv_letters_007__typetex,11_forms_cv_letters_007,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_007/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_007/typetex.pdf
11_forms_cv_letters_008__pandoc,11_forms_cv_letters_008,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_008/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_008/pandoc.pdf
11_forms_cv_letters_008__tylax,11_forms_cv_letters_008,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_008/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_008/tylax.pdf
11_forms_cv_letters_008__typetex,11_forms_cv_letters_008,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_008/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_008/typetex.pdf
11_forms_cv_letters_009__pandoc,11_forms_cv_letters_009,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_009/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_009/pandoc.pdf
11_forms_cv_letters_009__tylax,11_forms_cv_letters_009,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_009/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_009/tylax.pdf
11_forms_cv_letters_009__typetex,11_forms_cv_letters_009,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_009/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_009/typetex.pdf
11_forms_cv_letters_010__pandoc,11_forms_cv_letters_010,11_forms_cv_letters,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_010/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_010/pandoc.pdf
11_forms_cv_letters_010__tylax,11_forms_cv_letters_010,11_forms_cv_letters,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_010/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_010/tylax.pdf
11_forms_cv_letters_010__typetex,11_forms_cv_letters_010,11_forms_cv_letters,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_010/reference.pdf,results/latex_benchmark_v0/11_forms_cv_letters/11_forms_cv_letters_010/typetex.pdf
