sample_id,category,metric_partition,prompt_split,analysis_role,ai_model_id,ai_selected_stage,ai_requested_model,ai_resolved_model,ai_model_checkpoint,ai_prompt_path,ai_system_prompt_sha256,ai_retry_prompt_path,ai_retry_prompt_sha256,ai_temperature,ai_typst_version,ai_attempts,ai_final_attempt,ai_repaired,ai_response_id,ai_run_config,ai_sample_meta,reference_pdf,candidate_pdf,reference_pages,candidate_pages,page_count_match,canvas_match,top_difference_page,top_difference_bbox,top_difference_side,top_difference_coordinate_frame,registration_translation_px,evidence_json,axis_content,band_content,axis_layout,band_layout,axis_typography,band_typography,axis_appearance,band_appearance,axis_structure,band_structure,axis_pagination,band_pagination
03_math_inline_display_011,03_math_inline_display,metric_dev,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783945579-mUuG5Gf4nbZE9S4W4mUR,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/03_math_inline_display_011/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_011/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/03_math_inline_display_011/output.pdf,1,1,true,false,0,"[0.021568627450980392, 0.08484848484848485, 0.9764705882352941, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_011.json,0.5698005698005698,abstain,0.8354380343736605,abstain,0.010997169839009504,abstain,0.05767296725204936,abstain,,abstain,1.0,abstain
03_math_inline_display_012,03_math_inline_display,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950647-tl54XdN4uylsJEAkRkOI,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_012/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_012/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_012/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08257575757575758, 0.8794117647058823, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_012.json,0.4962779156327543,abstain,0.8029770067202102,abstain,0.006123444338713486,abstain,0.13142593414121384,abstain,,abstain,1.0,abstain
03_math_inline_display_013,03_math_inline_display,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950651-JzRKfK6JjAxGla2uaFP8,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_013/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_013/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_013/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08257575757575758, 0.8794117647058823, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_013.json,0.48000000000000004,abstain,0.7950199501376847,abstain,0.006828415715731601,abstain,0.1327102194772028,abstain,,abstain,1.0,abstain
03_math_inline_display_014,03_math_inline_display,metric_test,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v1_targeted_retry,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783946563-W1nSx1MWzh6jA1bCZPlp,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/03_math_inline_display_014/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_014/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/03_math_inline_display_014/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14469696969696969, 0.8254901960784313, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 162]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_014.json,0.7390029325513198,abstain,0.8529836409228801,abstain,0.022777248008534083,abstain,0.17402397683800444,abstain,,abstain,1.0,abstain
03_math_inline_display_015,03_math_inline_display,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950655-qheW7FOsm5fnlukAyGhG,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_015/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_015/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_015/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14469696969696969, 1.0, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[144, 106]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_015.json,0.4927536231884058,abstain,0.8843537479506606,abstain,0.1301451278891158,abstain,0.2334751622172761,abstain,,abstain,1.0,abstain
03_math_inline_display_016,03_math_inline_display,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950663-Riwmc4SKSkNs9dviAjiF,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_016/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_016/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/03_math_inline_display_016/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08257575757575758, 0.8794117647058823, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_016.json,0.4491978609625668,abstain,0.8399037407149101,abstain,0.011222617926447678,abstain,0.11948452282561467,abstain,,abstain,1.0,abstain
03_math_inline_display_017,03_math_inline_display,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783948849-QVmv5EQEGeisX8fSYDEG,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/03_math_inline_display_017/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_017/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/03_math_inline_display_017/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.85, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_017.json,0.7158469945355193,abstain,0.846412056231101,abstain,0.021399893081872106,abstain,0.20606476200924356,abstain,,abstain,1.0,abstain
03_math_inline_display_018,03_math_inline_display,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783948871-q1IMjxz9Jwpv95QQredR,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/03_math_inline_display_018/meta.json,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/03_math_inline_display_018/output.pdf,1,1,true,false,0,"[0.09705882352941177, 0.14469696969696969, 0.8862745098039215, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-8, 143]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/03_math_inline_display_018.json,0.5833333333333334,abstain,0.8671123440429275,abstain,0.023213988779861403,abstain,0.11965071813941786,abstain,,abstain,1.0,abstain
04_math_aligned_001,04_math_aligned,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950680-rWBujupXa9pPMqdzv581,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_001/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_001/output.pdf,2,1,false,false,1,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_001.json,0.41791044776119396,abstain,0.816865151870954,abstain,0.005978130066842407,abstain,0.1288443999859449,abstain,,abstain,0.0,abstain
04_math_aligned_002,04_math_aligned,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950684-XZzPKqNDqLUrRY7PgjFA,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_002/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_002/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08333333333333333, 0.8813725490196078, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_002.json,0.36929460580912865,abstain,0.8500449017930142,abstain,0.0908603748856241,abstain,0.24314843715819023,abstain,,abstain,1.0,abstain
04_math_aligned_003,04_math_aligned,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950689-rmpa2r1zYPe4ZzyRxJ9a,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_003/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_003/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.9147058823529411, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[37, 166]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_003.json,0.4186046511627907,abstain,0.8748790285368944,abstain,0.03348586764096742,abstain,0.1962854860437586,abstain,,abstain,1.0,abstain
04_math_aligned_004,04_math_aligned,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783948942-iYQuwqPR3IpAgbtViRii,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_004/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_004/output.pdf,1,1,true,false,0,"[0.11470588235294117, 0.14393939393939395, 0.8686274509803922, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-6, 182]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_004.json,0.6267281105990783,abstain,0.8937600309142528,abstain,0.05173793243638088,abstain,0.10286085069432051,abstain,,abstain,1.0,abstain
04_math_aligned_005,04_math_aligned,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950693-Q7VtDvtuzY1E3qJ02c4R,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_005/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_005/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_005/output.pdf,2,1,false,false,1,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_005.json,0.47859922178988323,abstain,0.416748548850264,abstain,9.759339347377984e-07,abstain,0.09002676742200415,abstain,,abstain,0.0,abstain
04_math_aligned_006,04_math_aligned,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783948999-QcDIaTmhHpDZbcQO2Qe9,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_006/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_006/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_006/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8558823529411764, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_006.json,0.7132867132867133,abstain,0.8472310530275966,abstain,0.013900107963964474,abstain,0.1870787910172202,abstain,,abstain,1.0,abstain
04_math_aligned_007,04_math_aligned,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v3,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,prompts/latex_to_typst/retry_v3.txt,ddae6b2041ad58f5500e9df9f986efcd05932da665aa004d21ab6a6fcb4d56be,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783951580-f6A9fy3xoMaBI7X5hTDg,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/04_math_aligned_007/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_007/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/04_math_aligned_007/output.pdf,1,1,true,false,0,"[0.09411764705882353, 0.14393939393939395, 0.8490196078431372, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-25, 182]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_007.json,0.39285714285714285,abstain,0.8248522297431207,abstain,0.011122556668077353,abstain,0.21290209232782445,abstain,,abstain,1.0,abstain
04_math_aligned_008,04_math_aligned,metric_validation,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783945599-hBA0KLGWokfARKQR5uWJ,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/04_math_aligned_008/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_008/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/04_math_aligned_008/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08409090909090909, 0.8284313725490197, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_008.json,0.6004962779156326,abstain,0.8497422149367488,abstain,0.014541969558658609,abstain,0.11912067570914311,abstain,,abstain,1.0,abstain
04_math_aligned_009,04_math_aligned,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950725-Ua5TPbCxRlC8dQ7JxdXK,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_009/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_009/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/04_math_aligned_009/output.pdf,2,1,false,false,1,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_009.json,0.4007352941176471,abstain,0.6127400281387998,abstain,1.74559158133836e-05,abstain,0.08090126257394131,abstain,,abstain,0.0,abstain
04_math_aligned_010,04_math_aligned,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783949037-ipBn2l5TimHhvG5u8Yph,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_010/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_010/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_010/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8352941176470589, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_010.json,0.6190476190476191,abstain,0.8819649159278682,abstain,0.03813318115333755,abstain,0.20746193793086096,abstain,,abstain,1.0,abstain
04_math_aligned_011,04_math_aligned,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783949047-dkiYELsIEEOK7LTOMIqa,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_011/meta.json,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_011/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/04_math_aligned_011/output.pdf,2,1,false,false,1,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/04_math_aligned_011.json,0.5612472160356348,abstain,0.5420530604713559,abstain,2.800857491818834e-06,abstain,0.1183239563945916,abstain,,abstain,0.0,abstain
