case_id,candidate_panel_hidden_truth,sample_id,category,variant,severity,expected_axis,source_pdf,candidate_pdf,target_page,known_target_bbox,expected_page,expected_bbox,predicted_page,predicted_bbox,unblinded_sheet,unblinded_image,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
D52178896D3E,B,01_prose_sections_009,01_prose_sections,paragraph_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_009/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/01_prose_sections/audit/01_prose_sections_009__paragraph_occlusion__s2.pdf,0,"[0.438749, 0.488275, 0.561073, 0.506902]",0,"[0.438749, 0.488275, 0.561073, 0.506902]",0,"[0.4372549019607843, 0.4871212121212121, 0.5627450980392157, 0.5075757575757576]",8,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_008_01_prose_sections_009.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The paragraph_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.888; localization rated yes.
EE308FE936BF,B,01_prose_sections_010,01_prose_sections,text_deletion,2,content,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_010/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_010__text_deletion__s2.pdf,0,"[0.390553, 0.329743, 0.558029, 0.342322]",0,"[0.390553, 0.329743, 0.558029, 0.342322]",0,"[0.39019607843137255, 0.32954545454545453, 0.5568627450980392, 0.3424242424242424]",9,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_009_01_prose_sections_010.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 9: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D578A0232AF4,B,01_prose_sections_010,01_prose_sections,block_right,2,layout,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_010/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_010__block_right__s2.pdf,0,"[0.162211, 0.269364, 0.854233, 0.342322]",0,"[0.162211, 0.269364, 0.854233, 0.342322]",0,"[0.1627450980392157, 0.2696969696969697, 0.8549019607843137, 0.3424242424242424]",9,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_009_01_prose_sections_010.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 9: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
55E1A2F30FDB,B,01_prose_sections_010,01_prose_sections,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_010/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_010__local_occlusion__s2.pdf,0,"[0.445997, 0.300006, 0.554106, 0.31168]",0,"[0.445997, 0.300006, 0.554106, 0.31168]",0,"[0.44509803921568625, 0.29924242424242425, 0.5549019607843138, 0.31287878787878787]",9,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_009_01_prose_sections_010.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.843; localization rated yes.
7FFDD0F0D68F,B,01_prose_sections_010,01_prose_sections,paragraph_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_010/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/01_prose_sections/audit/01_prose_sections_010__paragraph_occlusion__s2.pdf,0,"[0.445997, 0.300006, 0.554106, 0.31168]",0,"[0.445997, 0.300006, 0.554106, 0.31168]",0,"[0.44509803921568625, 0.29924242424242425, 0.5549019607843138, 0.31287878787878787]",9,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_009_01_prose_sections_010.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 9: paragraph_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
016AA215C105,A,01_prose_sections_011,01_prose_sections,text_deletion,2,content,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_011/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_011__text_deletion__s2.pdf,0,"[0.537309, 0.740443, 0.700197, 0.754217]",0,"[0.537309, 0.740443, 0.700197, 0.754217]",0,"[0.5372549019607843, 0.7416666666666667, 0.6990196078431372, 0.7545454545454545]",10,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_010_01_prose_sections_011.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.883)."
980EE82DEB9C,A,01_prose_sections_011,01_prose_sections,block_right,2,layout,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_011/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_011__block_right__s2.pdf,0,"[0.117647, 0.512337, 0.898497, 0.611649]",0,"[0.117647, 0.512337, 0.898497, 0.611649]",0,"[0.11764705882352941, 0.5128787878787879, 0.8990196078431373, 0.6113636363636363]",10,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_010_01_prose_sections_011.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 10: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6C468F1E5896,B,01_prose_sections_011,01_prose_sections,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_011/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_011__local_occlusion__s2.pdf,0,"[0.438741, 0.554048, 0.561063, 0.569938]",0,"[0.438741, 0.554048, 0.561063, 0.569938]",0,"[0.4372549019607843, 0.5477272727272727, 0.5627450980392157, 0.578030303030303]",10,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_010_01_prose_sections_011.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 10: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
8805BAF66AEB,A,01_prose_sections_011,01_prose_sections,paragraph_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_011/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/01_prose_sections/audit/01_prose_sections_011__paragraph_occlusion__s2.pdf,0,"[0.438741, 0.554048, 0.561063, 0.569938]",0,"[0.438741, 0.554048, 0.561063, 0.569938]",0,"[0.4372549019607843, 0.5477272727272727, 0.5627450980392157, 0.578030303030303]",10,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_010_01_prose_sections_011.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The paragraph_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.511; localization rated yes.
3B06AB53E530,B,01_prose_sections_012,01_prose_sections,text_deletion,2,content,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_012/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_012__text_deletion__s2.pdf,0,"[0.117647, 0.695661, 0.882158, 0.726543]",0,"[0.117647, 0.695661, 0.882158, 0.726543]",0,"[0.11764705882352941, 0.6962121212121212, 0.8823529411764706, 0.7265151515151516]",11,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_011_01_prose_sections_012.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 11: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
722FE01F45B4,B,01_prose_sections_012,01_prose_sections,block_right,2,layout,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_012/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_012__block_right__s2.pdf,0,"[0.117647, 0.644339, 0.898515, 0.760759]",0,"[0.117647, 0.644339, 0.898515, 0.760759]",0,"[0.11764705882352941, 0.6454545454545455, 0.8990196078431373, 0.7606060606060606]",11,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_011_01_prose_sections_012.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.988)."
F37138C41F21,B,01_prose_sections_012,01_prose_sections,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_012/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_012__local_occlusion__s2.pdf,0,"[0.438749, 0.693235, 0.561073, 0.711863]",0,"[0.438749, 0.693235, 0.561073, 0.711863]",0,"[0.4372549019607843, 0.6924242424242424, 0.5627450980392157, 0.7128787878787879]",11,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_011_01_prose_sections_012.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 11: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
82CE3B04F73D,B,01_prose_sections_012,01_prose_sections,paragraph_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_012/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/01_prose_sections/audit/01_prose_sections_012__paragraph_occlusion__s2.pdf,0,"[0.438749, 0.693235, 0.561073, 0.711863]",0,"[0.438749, 0.693235, 0.561073, 0.711863]",0,"[0.4372549019607843, 0.6924242424242424, 0.5627450980392157, 0.7128787878787879]",11,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_011_01_prose_sections_012.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The paragraph_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.888; localization rated yes.
1237E85601DA,A,01_prose_sections_013,01_prose_sections,text_deletion,2,content,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_013/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_013__text_deletion__s2.pdf,0,"[0.162211, 0.307128, 0.837779, 0.334803]",0,"[0.162211, 0.307128, 0.837779, 0.334803]",0,"[0.1627450980392157, 0.30757575757575756, 0.8382352941176471, 0.33560606060606063]",12,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_012_01_prose_sections_013.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 12: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
19E63E33F0EB,A,01_prose_sections_013,01_prose_sections,block_right,2,layout,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_013/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_013__block_right__s2.pdf,0,"[0.117647, 0.484663, 0.898497, 0.566867]",0,"[0.117647, 0.484663, 0.898497, 0.566867]",0,"[0.11764705882352941, 0.4856060606060606, 0.8990196078431373, 0.5666666666666667]",12,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_012_01_prose_sections_013.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 12: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
4CEB534AB100,A,01_prose_sections_013,01_prose_sections,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_013/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_013__local_occlusion__s2.pdf,0,"[0.438741, 0.519188, 0.561063, 0.532341]",0,"[0.438741, 0.519188, 0.561063, 0.532341]",0,"[0.4372549019607843, 0.5181818181818182, 0.5656862745098039, 0.5333333333333333]",12,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_012_01_prose_sections_013.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for local_occlusion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.827)."
3CE5D34784B6,A,01_prose_sections_013,01_prose_sections,paragraph_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_013/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/01_prose_sections/audit/01_prose_sections_013__paragraph_occlusion__s2.pdf,0,"[0.438741, 0.519188, 0.561063, 0.532341]",0,"[0.438741, 0.519188, 0.561063, 0.532341]",0,"[0.4372549019607843, 0.5181818181818182, 0.5656862745098039, 0.5333333333333333]",12,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_012_01_prose_sections_013.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for paragraph_occlusion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.827)."
5C6D0857D493,A,01_prose_sections_014,01_prose_sections,text_deletion,2,content,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_014/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_014__text_deletion__s2.pdf,0,"[0.721088, 0.508786, 0.882157, 0.52256]",0,"[0.721088, 0.508786, 0.882157, 0.52256]",0,"[0.7215686274509804, 0.5098484848484849, 0.8823529411764706, 0.5204545454545455]",13,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_013_01_prose_sections_014.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 13: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
01DF3B40A0BE,B,01_prose_sections_014,01_prose_sections,block_right,2,layout,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_014/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_014__block_right__s2.pdf,0,"[0.117647, 0.474572, 0.898497, 0.556776]",0,"[0.117647, 0.474572, 0.898497, 0.556776]",0,"[0.11764705882352941, 0.475, 0.8980392156862745, 0.5568181818181818]",13,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_013_01_prose_sections_014.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.994)."
23CE03874B51,B,01_prose_sections_014,01_prose_sections,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_014/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/01_prose_sections_014__local_occlusion__s2.pdf,0,"[0.438741, 0.509098, 0.561063, 0.52225]",0,"[0.438741, 0.509098, 0.561063, 0.52225]",0,"[0.4372549019607843, 0.5083333333333333, 0.5627450980392157, 0.5234848484848484]",13,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_013_01_prose_sections_014.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.846; localization rated yes.
BFA9C63BF020,A,01_prose_sections_014,01_prose_sections,paragraph_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_014/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/01_prose_sections/audit/01_prose_sections_014__paragraph_occlusion__s2.pdf,0,"[0.438741, 0.509098, 0.561063, 0.52225]",0,"[0.438741, 0.509098, 0.561063, 0.52225]",0,"[0.4372549019607843, 0.5083333333333333, 0.5627450980392157, 0.5234848484848484]",13,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_013_01_prose_sections_014.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 13: paragraph_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3CEEAB21C661,A,02_lists_formatting_002,02_lists_formatting,text_deletion,2,content,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/02_lists_formatting_002__text_deletion__s2.pdf,0,"[0.247327, 0.325762, 0.402782, 0.339536]",0,"[0.247327, 0.325762, 0.402782, 0.339536]",0,"[0.24705882352941178, 0.32651515151515154, 0.4019607843137255, 0.3393939393939394]",14,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_014_02_lists_formatting_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 14: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
BCE7FD37D660,A,02_lists_formatting_002,02_lists_formatting,block_right,2,layout,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/02_lists_formatting_002__block_right__s2.pdf,0,"[0.117647, 0.276452, 0.898515, 0.307334]",0,"[0.117647, 0.276452, 0.898515, 0.307334]",0,"[0.11764705882352941, 0.2772727272727273, 0.8990196078431373, 0.3053030303030303]",14,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_014_02_lists_formatting_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 14: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
88A81AA6A74D,A,02_lists_formatting_002,02_lists_formatting,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/02_lists_formatting_002__local_occlusion__s2.pdf,0,"[0.438749, 0.289422, 0.561073, 0.294364]",0,"[0.438749, 0.289422, 0.561073, 0.294364]",0,"[0.4372549019607843, 0.28863636363636364, 0.5627450980392157, 0.29545454545454547]",14,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_014_02_lists_formatting_002.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.707; localization rated yes.
F08C91DC76E6,A,02_lists_formatting_002,02_lists_formatting,list_item_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_002/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/02_lists_formatting/audit/02_lists_formatting_002__list_item_occlusion__s2.pdf,0,"[0.438749, 0.289422, 0.561073, 0.294364]",0,"[0.438749, 0.289422, 0.561073, 0.294364]",0,"[0.4372549019607843, 0.28863636363636364, 0.5627450980392157, 0.29545454545454547]",14,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_014_02_lists_formatting_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 14: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
22C4D35CDFF6,A,02_lists_formatting_003,02_lists_formatting,text_deletion,2,content,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/02_lists_formatting_003__text_deletion__s2.pdf,0,"[0.642601, 0.459603, 0.821727, 0.473377]",0,"[0.642601, 0.459603, 0.821727, 0.473377]",0,"[0.6431372549019608, 0.46060606060606063, 0.8215686274509804, 0.4712121212121212]",15,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_015_02_lists_formatting_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 15: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
31565AC8374A,B,02_lists_formatting_003,02_lists_formatting,block_right,2,layout,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/02_lists_formatting_003__block_right__s2.pdf,0,"[0.13951, 0.459586, 0.898602, 0.541808]",0,"[0.13951, 0.459586, 0.898602, 0.541808]",0,"[0.14019607843137255, 0.46060606060606063, 0.8990196078431373, 0.5416666666666666]",15,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_015_02_lists_formatting_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 15: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
